Depth,Total Be Prod,Spallation Be Prod,Muon Be Prod
g/cm2,at/g/yr,at/g/yr,at/g/yr
3365,0.013564378,2.95E-09,0.013564376
3370,0.01354335,2.86E-09,0.013543347
3375,0.013522379,2.77E-09,0.013522376
3380,0.013501464,2.68E-09,0.013501462
3385,0.013480606,2.60E-09,0.013480603
3390,0.013459804,2.52E-09,0.013459801
3395,0.013439058,2.44E-09,0.013439055
3400,0.013418367,2.37E-09,0.013418365
3405,0.013397733,2.29E-09,0.01339773
3410,0.013377153,2.22E-09,0.013377151
3415,0.013356629,2.16E-09,0.013356627
3420,0.01333616,2.09E-09,0.013336158
3425,0.013315746,2.02E-09,0.013315744
3430,0.013295386,1.96E-09,0.013295384
3435,0.013275081,1.90E-09,0.013275079
3440,0.013254829,1.84E-09,0.013254827
3445,0.013234632,1.79E-09,0.01323463
3450,0.013214489,1.73E-09,0.013214487
3455,0.013194399,1.68E-09,0.013194397
3460,0.013174362,1.63E-09,0.013174361
3465,0.013154379,1.58E-09,0.013154377
3470,0.013134449,1.53E-09,0.013134447
3475,0.013114571,1.48E-09,0.01311457
3480,0.013094746,1.44E-09,0.013094745
3485,0.013074974,1.39E-09,0.013074972
3490,0.013055254,1.35E-09,0.013055252
3495,0.013035585,1.31E-09,0.013035584
3500,0.013015969,1.27E-09,0.013015968
3505,0.012996404,1.23E-09,0.012996403
3510,0.012976891,1.19E-09,0.01297689
3515,0.012957429,1.15E-09,0.012957428
3520,0.012938019,1.12E-09,0.012938018
3525,0.012918659,1.08E-09,0.012918658
3530,0.01289935,1.05E-09,0.012899349
3535,0.012880091,1.02E-09,0.01288009
3540,0.012860883,9.87E-10,0.012860882
3545,0.012841725,9.57E-10,0.012841724
3550,0.012822617,9.27E-10,0.012822616
3555,0.012803559,8.99E-10,0.012803558
3560,0.01278455,8.71E-10,0.01278455
3565,0.012765592,8.44E-10,0.012765591
3570,0.012746682,8.18E-10,0.012746681
3575,0.012727821,7.93E-10,0.01272782
3580,0.01270901,7.69E-10,0.012709009
3585,0.012690247,7.45E-10,0.012690246
3590,0.012671532,7.22E-10,0.012671532
3595,0.012652867,7.00E-10,0.012652866
3600,0.012634249,6.78E-10,0.012634248
3605,0.01261568,6.57E-10,0.012615679
3610,0.012597158,6.37E-10,0.012597157
3615,0.012578684,6.18E-10,0.012578683
3620,0.012560258,5.99E-10,0.012560257
3625,0.012541879,5.80E-10,0.012541878
3630,0.012523547,5.62E-10,0.012523547
3635,0.012505263,5.45E-10,0.012505262
3640,0.012487025,5.28E-10,0.012487024
3645,0.012468834,5.12E-10,0.012468833
3650,0.012450689,4.96E-10,0.012450689
3655,0.012432591,4.81E-10,0.012432591
3660,0.01241454,4.66E-10,0.012414539
3665,0.012396534,4.52E-10,0.012396533
3670,0.012378574,4.38E-10,0.012378574
3675,0.01236066,4.24E-10,0.01236066
3680,0.012342791,4.11E-10,0.012342791
3685,0.012324968,3.99E-10,0.012324968
3690,0.012307191,3.86E-10,0.01230719
3695,0.012289458,3.75E-10,0.012289458
3700,0.01227177,3.63E-10,0.01227177
3705,0.012254127,3.52E-10,0.012254127
3710,0.012236529,3.41E-10,0.012236528
3715,0.012218975,3.31E-10,0.012218975
3720,0.012201465,3.20E-10,0.012201465
3725,0.012184,3.11E-10,0.012184
3730,0.012166579,3.01E-10,0.012166578
3735,0.012149201,2.92E-10,0.012149201
3740,0.012131867,2.83E-10,0.012131867
3745,0.012114577,2.74E-10,0.012114577
3750,0.01209733,2.66E-10,0.01209733
3755,0.012080127,2.57E-10,0.012080126
3760,0.012062966,2.50E-10,0.012062966
3765,0.012045849,2.42E-10,0.012045848
3770,0.012028774,2.34E-10,0.012028774
3775,0.012011742,2.27E-10,0.012011741
3780,0.011994752,2.20E-10,0.011994752
3785,0.011977805,2.13E-10,0.011977805
3790,0.0119609,2.07E-10,0.011960899
3795,0.011944037,2.00E-10,0.011944036
3800,0.011927216,1.94E-10,0.011927215
3805,0.011910436,1.88E-10,0.011910436
3810,0.011893699,1.83E-10,0.011893698
3815,0.011877002,1.77E-10,0.011877002
3820,0.011860348,1.71E-10,0.011860347
3825,0.011843734,1.66E-10,0.011843734
3830,0.011827161,1.61E-10,0.011827161
3835,0.01181063,1.56E-10,0.011810629
3840,0.011794139,1.51E-10,0.011794138
3845,0.011777688,1.47E-10,0.011777688
3850,0.011761279,1.42E-10,0.011761278
3855,0.011744909,1.38E-10,0.011744909
3860,0.01172858,1.34E-10,0.01172858
3865,0.011712291,1.29E-10,0.011712291
3870,0.011696042,1.25E-10,0.011696041
3875,0.011679832,1.22E-10,0.011679832
3880,0.011663663,1.18E-10,0.011663662
3885,0.011647532,1.14E-10,0.011647532
3890,0.011631442,1.11E-10,0.011631441
3895,0.01161539,1.07E-10,0.01161539
3900,0.011599378,1.04E-10,0.011599378
3905,0.011583404,1.01E-10,0.011583404
3910,0.01156747,9.77E-11,0.01156747
3915,0.011551574,9.47E-11,0.011551574
3920,0.011535717,9.18E-11,0.011535717
3925,0.011519898,8.90E-11,0.011519898
3930,0.011504118,8.62E-11,0.011504118
3935,0.011488376,8.36E-11,0.011488376
3940,0.011472672,8.10E-11,0.011472672
3945,0.011457006,7.85E-11,0.011457006
3950,0.011441377,7.61E-11,0.011441377
3955,0.011425787,7.38E-11,0.011425787
3960,0.011410234,7.15E-11,0.011410234
3965,0.011394718,6.93E-11,0.011394718
3970,0.01137924,6.72E-11,0.01137924
3975,0.011363799,6.51E-11,0.011363799
3980,0.011348395,6.31E-11,0.011348395
3985,0.011333028,6.11E-11,0.011333028
3990,0.011317698,5.93E-11,0.011317698
3995,0.011302405,5.74E-11,0.011302405
4000,0.011287148,5.57E-11,0.011287148
4005,0.011271927,5.40E-11,0.011271927
4010,0.011256743,5.23E-11,0.011256743
4015,0.011241595,5.07E-11,0.011241595
4020,0.011226483,4.91E-11,0.011226483
4025,0.011211408,4.76E-11,0.011211408
4030,0.011196368,4.62E-11,0.011196368
4035,0.011181363,4.47E-11,0.011181363
4040,0.011166395,4.34E-11,0.011166395
4045,0.011151462,4.20E-11,0.011151462
4050,0.011136564,4.07E-11,0.011136564
4055,0.011121701,3.95E-11,0.011121701
4060,0.011106874,3.83E-11,0.011106874
4065,0.011092082,3.71E-11,0.011092082
4070,0.011077324,3.59E-11,0.011077324
4075,0.011062602,3.48E-11,0.011062602
4080,0.011047914,3.38E-11,0.011047914
4085,0.01103326,3.27E-11,0.01103326
4090,0.011018641,3.17E-11,0.011018641
4095,0.011004057,3.07E-11,0.011004057
4100,0.010989506,2.98E-11,0.010989506
4105,0.01097499,2.89E-11,0.01097499
4110,0.010960508,2.80E-11,0.010960508
4115,0.010946059,2.71E-11,0.010946059
4120,0.010931645,2.63E-11,0.010931645
4125,0.010917264,2.55E-11,0.010917264
4130,0.010902916,2.47E-11,0.010902916
4135,0.010888602,2.39E-11,0.010888602
4140,0.010874322,2.32E-11,0.010874322
4145,0.010860074,2.25E-11,0.010860074
4150,0.01084586,2.18E-11,0.01084586
4155,0.010831679,2.11E-11,0.010831679
4160,0.010817531,2.05E-11,0.010817531
4165,0.010803415,1.99E-11,0.010803415
4170,0.010789332,1.92E-11,0.010789332
4175,0.010775282,1.86E-11,0.010775282
4180,0.010761264,1.81E-11,0.010761264
4185,0.010747279,1.75E-11,0.010747279
4190,0.010733325,1.70E-11,0.010733325
4195,0.010719404,1.65E-11,0.010719404
4200,0.010705515,1.60E-11,0.010705515
4205,0.010691658,1.55E-11,0.010691658
4210,0.010677833,1.50E-11,0.010677833
4215,0.01066404,1.45E-11,0.01066404
4220,0.010650278,1.41E-11,0.010650278
4225,0.010636548,1.36E-11,0.010636548
4230,0.010622849,1.32E-11,0.010622849
4235,0.010609182,1.28E-11,0.010609182
4240,0.010595545,1.24E-11,0.010595545
4245,0.01058194,1.20E-11,0.01058194
4250,0.010568366,1.17E-11,0.010568366
4255,0.010554823,1.13E-11,0.010554823
4260,0.010541311,1.10E-11,0.010541311
4265,0.010527829,1.06E-11,0.010527829
4270,0.010514378,1.03E-11,0.010514378
4275,0.010500958,9.98E-12,0.010500958
4280,0.010487568,9.68E-12,0.010487568
4285,0.010474209,9.38E-12,0.010474209
4290,0.010460879,9.09E-12,0.010460879
4295,0.01044758,8.81E-12,0.01044758
4300,0.010434311,8.54E-12,0.010434311
4305,0.010421072,8.28E-12,0.010421072
4310,0.010407862,8.02E-12,0.010407862
4315,0.010394683,7.77E-12,0.010394683
4320,0.010381533,7.53E-12,0.010381533
4325,0.010368413,7.30E-12,0.010368413
4330,0.010355322,7.08E-12,0.010355322
4335,0.010342261,6.86E-12,0.010342261
4340,0.010329229,6.65E-12,0.010329229
4345,0.010316226,6.44E-12,0.010316226
4350,0.010303252,6.25E-12,0.010303252
4355,0.010290307,6.05E-12,0.010290307
4360,0.010277392,5.87E-12,0.010277392
4365,0.010264505,5.69E-12,0.010264505
4370,0.010251646,5.51E-12,0.010251646
4375,0.010238817,5.34E-12,0.010238817
4380,0.010226016,5.18E-12,0.010226016
4385,0.010213243,5.02E-12,0.010213243
4390,0.010200499,4.86E-12,0.010200499
4395,0.010187783,4.72E-12,0.010187783
4400,0.010175096,4.57E-12,0.010175096
4405,0.010162436,4.43E-12,0.010162436
4410,0.010149805,4.29E-12,0.010149805
4415,0.010137201,4.16E-12,0.010137201
4420,0.010124626,4.03E-12,0.010124626
4425,0.010112078,3.91E-12,0.010112078
4430,0.010099558,3.79E-12,0.010099558
4435,0.010087065,3.67E-12,0.010087065
4440,0.0100746,3.56E-12,0.0100746
4445,0.010062162,3.45E-12,0.010062162
4450,0.010049752,3.34E-12,0.010049752
4455,0.010037369,3.24E-12,0.010037369
4460,0.010025013,3.14E-12,0.010025013
4465,0.010012684,3.04E-12,0.010012684
4470,0.010000383,2.95E-12,0.010000383
4475,0.009988108,2.86E-12,0.009988108
4480,0.00997586,2.77E-12,0.00997586
4485,0.009963638,2.69E-12,0.009963638
4490,0.009951444,2.60E-12,0.009951444
4495,0.009939276,2.52E-12,0.009939276
4500,0.009927134,2.45E-12,0.009927134
4505,0.009915019,2.37E-12,0.009915019
4510,0.00990293,2.30E-12,0.00990293
4515,0.009890868,2.23E-12,0.009890868
4520,0.009878832,2.16E-12,0.009878832
4525,0.009866821,2.09E-12,0.009866821
4530,0.009854837,2.03E-12,0.009854837
4535,0.009842879,1.97E-12,0.009842879
4540,0.009830946,1.91E-12,0.009830946
4545,0.00981904,1.85E-12,0.00981904
4550,0.009807159,1.79E-12,0.009807159
4555,0.009795304,1.73E-12,0.009795304
4560,0.009783474,1.68E-12,0.009783474
4565,0.00977167,1.63E-12,0.00977167
4570,0.009759891,1.58E-12,0.009759891
4575,0.009748137,1.53E-12,0.009748137
4580,0.009736409,1.48E-12,0.009736409
4585,0.009724705,1.44E-12,0.009724705
4590,0.009713027,1.39E-12,0.009713027
4595,0.009701374,1.35E-12,0.009701374
4600,0.009689746,1.31E-12,0.009689746
4605,0.009678143,1.27E-12,0.009678143
4610,0.009666564,1.23E-12,0.009666564
4615,0.00965501,1.19E-12,0.00965501
4620,0.009643481,1.16E-12,0.009643481
4625,0.009631976,1.12E-12,0.009631976
4630,0.009620496,1.09E-12,0.009620496
4635,0.00960904,1.05E-12,0.00960904
4640,0.009597609,1.02E-12,0.009597609
4645,0.009586201,9.88E-13,0.009586201
4650,0.009574818,9.58E-13,0.009574818
4655,0.009563459,9.28E-13,0.009563459
4660,0.009552124,9.00E-13,0.009552124
4665,0.009540814,8.72E-13,0.009540814
4670,0.009529526,8.45E-13,0.009529526
4675,0.009518263,8.19E-13,0.009518263
4680,0.009507024,7.94E-13,0.009507024
4685,0.009495808,7.70E-13,0.009495808
4690,0.009484616,7.46E-13,0.009484616
4695,0.009473447,7.23E-13,0.009473447
4700,0.009462302,7.01E-13,0.009462302
4705,0.00945118,6.79E-13,0.00945118
4710,0.009440081,6.58E-13,0.009440081
4715,0.009429006,6.38E-13,0.009429006
4720,0.009417954,6.19E-13,0.009417954
4725,0.009406925,5.99E-13,0.009406925
4730,0.009395919,5.81E-13,0.009395919
4735,0.009384936,5.63E-13,0.009384936
4740,0.009373976,5.46E-13,0.009373976
4745,0.009363039,5.29E-13,0.009363039
4750,0.009352125,5.13E-13,0.009352125
4755,0.009341233,4.97E-13,0.009341233
4760,0.009330364,4.82E-13,0.009330364
4765,0.009319518,4.67E-13,0.009319518
4770,0.009308694,4.53E-13,0.009308694
4775,0.009297892,4.39E-13,0.009297892
4780,0.009287113,4.25E-13,0.009287113
4785,0.009276356,4.12E-13,0.009276356
4790,0.009265622,3.99E-13,0.009265622
4795,0.009254909,3.87E-13,0.009254909
4800,0.009244219,3.75E-13,0.009244219
4805,0.00923355,3.64E-13,0.00923355
4810,0.009222904,3.52E-13,0.009222904
4815,0.00921228,3.42E-13,0.00921228
4820,0.009201677,3.31E-13,0.009201677
4825,0.009191096,3.21E-13,0.009191096
4830,0.00918067,3.11E-13,0.00918067
4835,0.009170132,3.01E-13,0.009170132
4840,0.009159616,2.92E-13,0.009159616
4845,0.009149121,2.83E-13,0.009149121
4850,0.009138648,2.74E-13,0.009138648
4855,0.009128196,2.66E-13,0.009128196
4860,0.009117765,2.58E-13,0.009117765
4865,0.009107356,2.50E-13,0.009107356
4870,0.009096968,2.42E-13,0.009096968
4875,0.009086601,2.35E-13,0.009086601
4880,0.009076255,2.28E-13,0.009076255
4885,0.00906593,2.21E-13,0.00906593
4890,0.009055626,2.14E-13,0.009055626
4895,0.009045343,2.07E-13,0.009045343
4900,0.009035081,2.01E-13,0.009035081
4905,0.00902484,1.95E-13,0.00902484
4910,0.009014619,1.89E-13,0.009014619
4915,0.009004419,1.83E-13,0.009004419
4920,0.00899424,1.77E-13,0.00899424
4925,0.008984081,1.72E-13,0.008984081
4930,0.008973943,1.66E-13,0.008973943
4935,0.008963825,1.61E-13,0.008963825
4940,0.008953728,1.56E-13,0.008953728
4945,0.008943651,1.52E-13,0.008943651
4950,0.008933594,1.47E-13,0.008933594
4955,0.008923557,1.42E-13,0.008923557
4960,0.008913541,1.38E-13,0.008913541
4965,0.008903545,1.34E-13,0.008903545
4970,0.008893568,1.30E-13,0.008893568
4975,0.008883612,1.26E-13,0.008883612
4980,0.008873675,1.22E-13,0.008873675
4985,0.008863759,1.18E-13,0.008863759
4990,0.008853862,1.14E-13,0.008853862
4995,0.008843985,1.11E-13,0.008843985
5000,0.008834127,1.07E-13,0.008834127
5005,0.008824289,1.04E-13,0.008824289
5010,0.008814471,1.01E-13,0.008814471
5015,0.008804672,9.79E-14,0.008804672
5020,0.008794893,9.49E-14,0.008794893
5025,0.008785133,9.19E-14,0.008785133
5030,0.008775393,8.91E-14,0.008775393
5035,0.008765672,8.64E-14,0.008765672
5040,0.00875597,8.37E-14,0.00875597
5045,0.008746287,8.11E-14,0.008746287
5050,0.008736623,7.86E-14,0.008736623
5055,0.008726979,7.62E-14,0.008726979
5060,0.008717353,7.39E-14,0.008717353
5065,0.008707747,7.16E-14,0.008707747
5070,0.008698159,6.94E-14,0.008698159
5075,0.00868859,6.73E-14,0.00868859
5080,0.00867904,6.52E-14,0.00867904
5085,0.008669509,6.32E-14,0.008669509
5090,0.008659996,6.12E-14,0.008659996
5095,0.008650502,5.94E-14,0.008650502
5100,0.008641027,5.75E-14,0.008641027
5105,0.00863157,5.58E-14,0.00863157
5110,0.008622132,5.40E-14,0.008622132
5115,0.008612712,5.24E-14,0.008612712
5120,0.008603311,5.08E-14,0.008603311
5125,0.008593928,4.92E-14,0.008593928
5130,0.008584563,4.77E-14,0.008584563
5135,0.008575216,4.62E-14,0.008575216
5140,0.008565888,4.48E-14,0.008565888
5145,0.008556578,4.34E-14,0.008556578
5150,0.008547286,4.21E-14,0.008547286
5155,0.008538012,4.08E-14,0.008538012
5160,0.008528755,3.95E-14,0.008528755
5165,0.008519517,3.83E-14,0.008519517
5170,0.008510297,3.71E-14,0.008510297
5175,0.008501094,3.60E-14,0.008501094
5180,0.00849191,3.49E-14,0.00849191
5185,0.008482743,3.38E-14,0.008482743
5190,0.008473593,3.28E-14,0.008473593
5195,0.008464462,3.18E-14,0.008464462
5200,0.008455348,3.08E-14,0.008455348
5205,0.008446251,2.98E-14,0.008446251
5210,0.008437172,2.89E-14,0.008437172
5215,0.00842811,2.80E-14,0.00842811
5220,0.008419066,2.72E-14,0.008419066
5225,0.008410039,2.63E-14,0.008410039
5230,0.00840103,2.55E-14,0.00840103
5235,0.008392037,2.47E-14,0.008392037
5240,0.008383062,2.40E-14,0.008383062
5245,0.008374104,2.32E-14,0.008374104
5250,0.008365163,2.25E-14,0.008365163
5255,0.008356239,2.18E-14,0.008356239
5260,0.008347333,2.12E-14,0.008347333
5265,0.008338443,2.05E-14,0.008338443
5270,0.00832957,1.99E-14,0.00832957
5275,0.008320714,1.93E-14,0.008320714
5280,0.008311874,1.87E-14,0.008311874
5285,0.008303052,1.81E-14,0.008303052
5290,0.008294246,1.75E-14,0.008294246
5295,0.008285457,1.70E-14,0.008285457
5300,0.008276685,1.65E-14,0.008276685
5305,0.008267929,1.60E-14,0.008267929
5310,0.00825919,1.55E-14,0.00825919
5315,0.008250467,1.50E-14,0.008250467
5320,0.008241761,1.45E-14,0.008241761
5325,0.008233071,1.41E-14,0.008233071
5330,0.008224397,1.37E-14,0.008224397
5335,0.00821574,1.32E-14,0.00821574
5340,0.008207099,1.28E-14,0.008207099
5345,0.008198475,1.24E-14,0.008198475
5350,0.008189866,1.21E-14,0.008189866
5355,0.008181274,1.17E-14,0.008181274
5360,0.008172698,1.13E-14,0.008172698
5365,0.008164138,1.10E-14,0.008164138
5370,0.008155594,1.06E-14,0.008155594
5375,0.008147065,1.03E-14,0.008147065
5380,0.008138553,1.00E-14,0.008138553
5385,0.008130057,9.69E-15,0.008130057
5390,0.008121576,9.39E-15,0.008121576
5395,0.008113112,9.10E-15,0.008113112
5400,0.008104663,8.82E-15,0.008104663
5405,0.00809623,8.55E-15,0.00809623
5410,0.008087812,8.29E-15,0.008087812
5415,0.00807941,8.03E-15,0.00807941
5420,0.008071024,7.79E-15,0.008071024
5425,0.008062653,7.55E-15,0.008062653
5430,0.008054298,7.31E-15,0.008054298
5435,0.008045959,7.09E-15,0.008045959
5440,0.008037634,6.87E-15,0.008037634
5445,0.008029325,6.66E-15,0.008029325
5450,0.008021032,6.45E-15,0.008021032
5455,0.008012753,6.26E-15,0.008012753
5460,0.00800449,6.06E-15,0.00800449
5465,0.007996243,5.88E-15,0.007996243
5470,0.00798801,5.70E-15,0.00798801
5475,0.007979793,5.52E-15,0.007979793
5480,0.00797159,5.35E-15,0.00797159
5485,0.007963403,5.19E-15,0.007963403
5490,0.007955231,5.03E-15,0.007955231
5495,0.007947073,4.87E-15,0.007947073
5500,0.007938931,4.72E-15,0.007938931
5505,0.007930804,4.58E-15,0.007930804
5510,0.007922691,4.44E-15,0.007922691
5515,0.007914593,4.30E-15,0.007914593
5520,0.00790651,4.17E-15,0.00790651
5525,0.007898442,4.04E-15,0.007898442
5530,0.007890389,3.91E-15,0.007890389
5535,0.00788235,3.79E-15,0.00788235
5540,0.007874326,3.68E-15,0.007874326
5545,0.007866316,3.56E-15,0.007866316
5550,0.007858321,3.45E-15,0.007858321
5555,0.00785034,3.35E-15,0.00785034
5560,0.007842374,3.25E-15,0.007842374
5565,0.007834423,3.15E-15,0.007834423
5570,0.007826485,3.05E-15,0.007826485
5575,0.007818562,2.96E-15,0.007818562
5580,0.007810654,2.86E-15,0.007810654
5585,0.00780276,2.78E-15,0.00780276
5590,0.00779488,2.69E-15,0.00779488
5595,0.007787014,2.61E-15,0.007787014
5600,0.007779162,2.53E-15,0.007779162
5605,0.007771325,2.45E-15,0.007771325
5610,0.007763501,2.37E-15,0.007763501
5615,0.007755692,2.30E-15,0.007755692
5620,0.007747896,2.23E-15,0.007747896
5625,0.007740115,2.16E-15,0.007740115
5630,0.007732348,2.10E-15,0.007732348
5635,0.007724594,2.03E-15,0.007724594
5640,0.007716855,1.97E-15,0.007716855
5645,0.007709129,1.91E-15,0.007709129
5650,0.007701417,1.85E-15,0.007701417
5655,0.007693719,1.79E-15,0.007693719
5660,0.007686035,1.74E-15,0.007686035
5665,0.007678364,1.68E-15,0.007678364
5670,0.007670707,1.63E-15,0.007670707
5675,0.007663063,1.58E-15,0.007663063
5680,0.007655434,1.53E-15,0.007655434
5685,0.007647817,1.49E-15,0.007647817
5690,0.007640215,1.44E-15,0.007640215
5695,0.007632625,1.40E-15,0.007632625
5700,0.00762505,1.35E-15,0.00762505
5705,0.007617487,1.31E-15,0.007617487
5710,0.007609938,1.27E-15,0.007609938
5715,0.007602403,1.23E-15,0.007602403
5720,0.007594881,1.19E-15,0.007594881
5725,0.007587372,1.16E-15,0.007587372
5730,0.007579876,1.12E-15,0.007579876
5735,0.007572393,1.09E-15,0.007572393
5740,0.007564924,1.05E-15,0.007564924
5745,0.007557468,1.02E-15,0.007557468
5750,0.007550025,9.90E-16,0.007550025
5755,0.007542595,9.59E-16,0.007542595
5760,0.007535178,9.30E-16,0.007535178
5765,0.007527774,9.01E-16,0.007527774
5770,0.007520383,8.74E-16,0.007520383
5775,0.007513005,8.47E-16,0.007513005
5780,0.00750564,8.21E-16,0.00750564
5785,0.007498288,7.95E-16,0.007498288
5790,0.007490948,7.71E-16,0.007490948
5795,0.007483622,7.47E-16,0.007483622
5800,0.007476308,7.24E-16,0.007476308
5805,0.007469007,7.02E-16,0.007469007
5810,0.007461719,6.80E-16,0.007461719
5815,0.007454443,6.59E-16,0.007454443
5820,0.00744718,6.39E-16,0.00744718
5825,0.00743993,6.19E-16,0.00743993
5830,0.007432692,6.00E-16,0.007432692
5835,0.007425467,5.82E-16,0.007425467
5840,0.007418255,5.64E-16,0.007418255
5845,0.007411054,5.47E-16,0.007411054
